product_id,brand,product,description,price,product_link,img1,category
28010226,KALINI                     ,KALINI Floral Printed V-Neck A-Line Kurta with Trouser                                               ,KALINI Floral Printed V-Neck A-Line Kurta with Trouser                                               ,767,https://www.myntra.com/kurta-sets/kalini/kalini-floral-printed-v-neck-a-line-kurta-with-trouser/28010226/buy                                                            ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/28010226/2024/3/4/e5ca37b0-8307-4ef1-b904-8175620893db1709546334858KALINIWomenBeigePrintedStraightKurtawithTrousers1.jpg",kurta_minimalism
13791594,Anouk                      ,Anouk Women Yellow & White Printed Kurta with Palazzos                                               ,Anouk Women Yellow & White Printed Kurta with Palazzos                                               ,857,https://www.myntra.com/kurta-sets/anouk/anouk-women-yellow--white-printed-kurta-with-palazzos/13791594/buy                                                              ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/13791594/2022/2/14/5ea707f4-8491-4d1c-b520-86a1cff4c86e1644841891629-Anouk-Women-Yellow--White-Printed-Kurta-with-Palazzos-706164-1.jpg",kurta_minimalism
26975612,Anouk                      ,Anouk Floral Yoke Design Pure Cotton Straight Kurta With Patiala & Dupatta                           ,Anouk Floral Yoke Design Pure Cotton Straight Kurta With Patiala & Dupatta                           ,1499,https://www.myntra.com/kurta-sets/anouk/anouk-floral-yoke-design-pure-cotton-straight-kurta-with-patiala--dupatta/26975612/buy                                          ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/26975612/2024/1/14/2ce65770-686e-4041-b533-44dab683800a1705241974914ANOUKCottonYellowKurtawithPatialaandDupatta6.jpg",kurta_minimalism
17351580,anayna                     ,anayna Women White & Beige Pure Cotton Ethnic Motifs Printed Angrakha Kurta                          ,anayna Women White & Beige Pure Cotton Ethnic Motifs Printed Angrakha Kurta                          ,659,https://www.myntra.com/kurtas/anayna/anayna-women-white--beige-pure-cotton-ethnic-motifs-printed-angrakha-kurta/17351580/buy                                            ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/17351580/2023/10/4/7c05c302-19cb-4c13-a88f-1afd51dee8f51696406470471-anayna-Women-White--Beige-Pure-Cotton-Ethnic-Motifs-Printed--6.jpg",kurta_minimalism
25864048,SINGNI                     ,SINGNI Floral Printed Mirror Work Anarkali Kurta & Trousers With Dupatta                             ,SINGNI Floral Printed Mirror Work Anarkali Kurta & Trousers With Dupatta                             ,839,https://www.myntra.com/kurta-sets/singni/singni-floral-printed-mirror-work-anarkali-kurta--trousers-with-dupatta/25864048/buy                                           ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/25864048/2023/11/11/7534c30f-0def-4fb1-a7cc-190d65618bc71699694507161SINGNIWomenPinkEthnicMotifsEmbroideredRegularKurtawithTrouse1.jpg",kurta_minimalism
26975354,KALINI                     ,KALINI Floral Printed Sequined Mirror Work A-line Pure Cotton Kurta with Patiala & Dupatta           ,KALINI Floral Printed Sequined Mirror Work A-line Pure Cotton Kurta with Patiala & Dupatta           ,1189,https://www.myntra.com/kurta-sets/kalini/kalini-floral-printed-sequined-mirror-work-a-line-pure-cotton-kurta-with-patiala--dupatta/26975354/buy                         ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/26975354/2024/1/19/946bd6ac-60f5-4815-8e89-e8d7fc6459e01705664200730KALINIWomenYellowFloralYokeDesignEmpireMirrorWorkPureCottonK1.jpg",kurta_minimalism
24688106,Sangria                    ,Sangria Off White Floral Printed Mandarin Collar Cotton A-Line Kurta                                 ,Sangria Off White Floral Printed Mandarin Collar Cotton A-Line Kurta                                 ,839,https://www.myntra.com/kurtas/sangria/sangria-off-white-floral-printed-mandarin-collar-cotton-a-line-kurta/24688106/buy                                                 ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/24688106/2023/8/28/0aa3a554-5f77-42f1-a650-9b5daeb007891693217075411WomenMultiCottonPrintedA-LineKurta2.jpg",kurta_minimalism
24120264,Sangria                    ,Sangria Embroidered Shoulder Straps Straight Kurta With Trousers & Dupatta                           ,Sangria Embroidered Shoulder Straps Straight Kurta With Trousers & Dupatta                           ,1119,https://www.myntra.com/kurta-sets/sangria/sangria-embroidered-shoulder-straps-straight-kurta-with-trousers--dupatta/24120264/buy                                        ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/24120264/2023/7/20/e2e031af-3631-40b5-b530-a6260c8992261689854983592WomenRedPrintedShoulderStrapKurtawithTrousersDupatta7.jpg",kurta_minimalism
13284932,Libas                      ,Libas Women Green Printed Pure Cotton Kurta with Palazzos & With Dupatta                             ,Libas Women Green Printed Pure Cotton Kurta with Palazzos & With Dupatta                             ,899,https://www.myntra.com/kurta-sets/libas/libas-women-green-printed-pure-cotton-kurta-with-palazzos--with-dupatta/13284932/buy                                            ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/13284932/2024/4/11/1dc38d42-0f74-4849-a5e8-a8a780b0fd3f1712818818849-Libas-Women-Green-Printed-Pure-Cotton-Kurta-with-Palazzos--W-11.jpg",kurta_minimalism
21334344,anayna                     ,anayna Women Beige Floral Printed Pure Cotton Kurta with Trousers                                    ,anayna Women Beige Floral Printed Pure Cotton Kurta with Trousers                                    ,959,https://www.myntra.com/kurta-sets/anayna/anayna-women-beige-floral-printed-pure-cotton-kurta-with-trousers/21334344/buy                                                 ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/21334344/2023/10/4/0f1cfc0f-db46-4f83-ad81-927ff4dc1c261696408834019-anayna-Women-Beige-Floral-Printed-Pure-Cotton-Kurta-with-Tro-11.jpg",kurta_minimalism
21334334,anayna                     ,anayna Women Woven Design Striped Straight Kurta                                                     ,anayna Women Woven Design Striped Straight Kurta                                                     ,521,https://www.myntra.com/kurtas/anayna/anayna-women-woven-design-striped-straight-kurta/21334334/buy                                                                      ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/21334334/2023/10/4/582878aa-4962-47d1-bbcc-bba90b8664331696407760765-anayna-Women-Woven-Design-Striped-Straight-Kurta-74516964077-6.jpg",kurta_minimalism
30068429,Charukriti                 ,Charukriti Women Floral Printed Angrakha Kurta with Trousers                                         ,Charukriti Women Floral Printed Angrakha Kurta with Trousers                                         ,1700,https://www.myntra.com/kurta-sets/charukriti/charukriti-women-floral-printed-angrakha-kurta-with-trousers/30068429/buy                                                  ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/30068429/2024/6/28/c54cd474-e95a-42e0-8a6b-f9fc87a812411719577174394CharukritiWomenFloralPrintedAngrakhaKurtawithTrousers1.jpg",kurta_minimalism
25864062,SINGNI                     ,SINGNI Floral Printed Mirror Work Anarkali Kurta & Trousers With Dupatta                             ,SINGNI Floral Printed Mirror Work Anarkali Kurta & Trousers With Dupatta                             ,899,https://www.myntra.com/kurta-sets/singni/singni-floral-printed-mirror-work-anarkali-kurta--trousers-with-dupatta/25864062/buy                                           ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/25864062/2023/11/11/685a7a8d-b33b-4259-81d4-18fd83fa45fc1699699413143SINGNIWomenOrangeEthnicMotifsEmbroideredRegularKurtawithTrou1.jpg",kurta_minimalism
29630046,Vishudh                    ,Vishudh Women Floral Printed Angrakha Pure Cotton Kurta with Palazzos & With Dupatta                 ,Vishudh Women Floral Printed Angrakha Pure Cotton Kurta with Palazzos & With Dupatta                 ,2737,https://www.myntra.com/kurta-sets/vishudh/vishudh-women-floral-printed-angrakha-pure-cotton-kurta-with-palazzos--with-dupatta/29630046/buy                              ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/29630046/2024/5/18/c305e094-d678-4c71-bff1-557680ef97581716016557533VishudhWomenBluePrintedAnarkaliKurtaWithCroppedPalazzoAndDup1.jpg",kurta_minimalism
24045460,KALINI                     ,KALINI Floral Embroidered Cotton Straight Kurta                                                      ,KALINI Floral Embroidered Cotton Straight Kurta                                                      ,680,https://www.myntra.com/kurtas/kalini/kalini-floral-embroidered-cotton-straight-kurta/24045460/buy                                                                       ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/24045460/2023/7/17/d2a44108-7077-4c48-a8b5-26b4e3de03ee1689567515772KALINIWomenPurpleEthnicMotifsPrintedFlaredSleevesKurta1.jpg",kurta_minimalism
28126112,KALINI                     ,KALINI Women Floral Printed Regular Thread Work Pure Cotton Kurta with Trousers & Dupatta            ,KALINI Women Floral Printed Regular Thread Work Pure Cotton Kurta with Trousers & Dupatta            ,1199,https://www.myntra.com/kurta-sets/kalini/kalini-women-floral-printed-regular-thread-work-pure-cotton-kurta-with-trousers--dupatta/28126112/buy                          ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/28126112/2024/3/8/1319175e-7998-4ad2-95ec-b7807bab46511709870297228KurtaSets1.jpg",kurta_minimalism
27145830,KALINI                     ,KALINI Floral Embroidered Thread Work Straight Kurta & Trousers With Dupatta                         ,KALINI Floral Embroidered Thread Work Straight Kurta & Trousers With Dupatta                         ,799,https://www.myntra.com/kurta-sets/kalini/kalini-floral-embroidered-thread-work-straight-kurta--trousers-with-dupatta/27145830/buy                                       ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/27145830/2024/1/23/16ac1c75-398b-4833-839e-b872b22e246b1706003575089KALINIWomenKurtaSets1.jpg",kurta_minimalism
24896724,Sangria                    ,Sangria Ethnic Motifs Embroidered Anarkali Kurta With Palazzo & Dupatta Set                          ,Sangria Ethnic Motifs Embroidered Anarkali Kurta With Palazzo & Dupatta Set                          ,1623,https://www.myntra.com/kurta-sets/sangria/sangria-ethnic-motifs-embroidered-anarkali-kurta-with-palazzo--dupatta-set/24896724/buy                                       ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/24896724/2023/9/9/8bf66e2c-eb85-40c9-9421-8cf3d6830bff1694258147352SangriaPurpleSilkBlendZariSequenceEmbroideryTopWithPalazzoAn7.jpg",kurta_minimalism
25058842,Sangria                    ,Sangria Floral Printed Pure Cotton Straight Kurta With Trouser & Dupatta                             ,Sangria Floral Printed Pure Cotton Straight Kurta With Trouser & Dupatta                             ,1499,https://www.myntra.com/kurta-sets/sangria/sangria-floral-printed-pure-cotton-straight-kurta-with-trouser--dupatta/25058842/buy                                          ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/25058842/2023/9/20/e72c4841-5859-4ccd-9424-d1c758f5002d1695188390153KurtaSets1.jpg",kurta_minimalism
23158876,anayna                     ,anayna  Anarkali Pure Cotton Kurta With Trousers & Dupatta                                           ,anayna  Anarkali Pure Cotton Kurta With Trousers & Dupatta                                           ,1467,https://www.myntra.com/kurta-sets/anayna/anayna--anarkali-pure-cotton-kurta-with-trousers--dupatta/23158876/buy                                                         ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/23158876/2023/10/4/ba6838bf-93c1-47d0-8948-790b3727f5711696415342531-anayna--Anarkali-Pure-Cotton-Kurta-With-Trousers--Dupatta-45-12.jpg",kurta_minimalism
26375944,KALINI                     ,KALINI Leheriya Printed Regular Thread Work Kurta With Trousers & Dupatta                            ,KALINI Leheriya Printed Regular Thread Work Kurta With Trousers & Dupatta                            ,738,https://www.myntra.com/kurta-sets/kalini/kalini-leheriya-printed-regular-thread-work-kurta-with-trousers--dupatta/26375944/buy                                          ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/26375944/2023/12/12/2feab900-1e69-4f0f-a7c1-538a65d273d91702369525624KALINIWomenRedStraightPrintedKurtawithTrouserDupatta1.jpg",kurta_minimalism
18652620,KALINI                     ,KALINI Women Beige Floral Yoke Design Straight Kurta with Trousers & With Dupatta                    ,KALINI Women Beige Floral Yoke Design Straight Kurta with Trousers & With Dupatta                    ,739,https://www.myntra.com/kurta-sets/kalini/kalini-women-beige-floral-yoke-design-straight-kurta-with-trousers--with-dupatta/18652620/buy                                  ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/18652620/2022/8/26/4d5f7043-a460-42e5-b67a-b04d9c0bc7041661503606623-KALINI-Women-Beige-Floral-Yoke-Design-Kurta-with-Trousers--W-1.jpg",kurta_minimalism
23055444,Anouk                      ,Anouk Women Floral Printed Kurta                                                                     ,Anouk Women Floral Printed Kurta                                                                     ,626,https://www.myntra.com/kurtas/anouk/anouk-women-floral-printed-kurta/23055444/buy                                                                                       ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/23055444/2023/5/26/e7e71bca-3826-4465-90ff-7e7e5ab22cb51685075252094-Anouk-Women-Kurtas-4401685075251690-1.jpg",kurta_minimalism
26853298,KALINI                     ,KALINI Anarkali Kurta With Trousers & Dupatta                                                        ,KALINI Anarkali Kurta With Trousers & Dupatta                                                        ,782,https://www.myntra.com/kurta-sets/kalini/kalini-anarkali-kurta-with-trousers--dupatta/26853298/buy                                                                      ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/26853298/2024/1/10/0226e614-abd8-47f2-84d3-85a093578aac1704868783103KALINIWomenBurgundyEthnicMotifsEmpireKurtawithTrousersWithDu1.jpg",kurta_minimalism
20695836,SINGNI                     ,SINGNI Women Purple Ethnic Motifs Embroidered Mirror Work Kurta with Trousers & Dupatta              ,SINGNI Women Purple Ethnic Motifs Embroidered Mirror Work Kurta with Trousers & Dupatta              ,899,https://www.myntra.com/kurta-sets/singni/singni-women-purple-ethnic-motifs-embroidered-mirror-work-kurta-with-trousers--dupatta/20695836/buy                            ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/20695836/2022/11/10/ba1724c2-c606-481c-a0ca-63424b61a8661668078028270WomensRayonPrintedEmbroideredKurtaWithPantAndDupatta1.jpg",kurta_minimalism
24386974,Sangria                    ,Sangria Navy Blue Ethnic Motifs Embroidered Thread Work Straight Kurta                               ,Sangria Navy Blue Ethnic Motifs Embroidered Thread Work Straight Kurta                               ,679,https://www.myntra.com/kurtas/sangria/sangria-navy-blue-ethnic-motifs-embroidered-thread-work-straight-kurta/24386974/buy                                               ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/24386974/2023/8/8/797d76e7-9af9-4981-a14c-86090fd5d4d81691473239127SangriaEthnicMotifsEmbroideredThreadWorkStraightKurta2.jpg",kurta_minimalism
28063562,Sangria                    ,Sangria Embroidered A-Line Kurta With Trouser & Dupatta                                              ,Sangria Embroidered A-Line Kurta With Trouser & Dupatta                                              ,1844,https://www.myntra.com/kurta-sets/sangria/sangria-embroidered-a-line-kurta-with-trouser--dupatta/28063562/buy                                                           ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/28063562/2024/3/6/a549fd3d-b0b4-49e3-aadd-c2e7eae400741709715237973SangriaLavenderSilkBlendChainWorkEmbroideredKurtaWithPantSet1.jpg",kurta_minimalism
24885490,Sangria                    ,Sangria Ethnic Motifs Printed V-Neck Straight Kurta With Trouser                                     ,Sangria Ethnic Motifs Printed V-Neck Straight Kurta With Trouser                                     ,1119,https://www.myntra.com/kurta-sets/sangria/sangria-ethnic-motifs-printed-v-neck-straight-kurta-with-trouser/24885490/buy                                                 ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/24885490/2023/9/9/763ca41d-0c48-4466-93fa-94c39c2487fb1694239655987NavyBlueGoldPrintV-NeckPathaniKurtaWithTrousers7.jpg",kurta_minimalism
18239234,Indo Era                   ,Indo Era Women Red Ethnic Motifs Embroidered Sequinned Liva Kurta with Trousers & Dupatta            ,Indo Era Women Red Ethnic Motifs Embroidered Sequinned Liva Kurta with Trousers & Dupatta            ,1749,https://www.myntra.com/kurta-sets/indo+era/indo-era-women-red-ethnic-motifs-embroidered-sequinned-liva-kurta-with-trousers--dupatta/18239234/buy                        ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/18239234/2022/7/18/00a4cf9f-8ff1-46ef-a9b5-050d2b22c0b91658151197378-Indo-Era-Red-Embroidered-Straight-Kurta-Palazzos-With-Dupatt-1.jpg",kurta_minimalism
24431446,KALINI                     ,KALINI Floral Embroidered Thread Work Regular Kurta                                                  ,KALINI Floral Embroidered Thread Work Regular Kurta                                                  ,798,https://www.myntra.com/kurtas/kalini/kalini-floral-embroidered-thread-work-regular-kurta/24431446/buy                                                                   ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/24431446/2023/8/10/fb51ddb6-fd20-4514-afc2-b33fa0e243701691641300354KALINIWomenGreenStraightFloralPrintedKurti1.jpg",kurta_minimalism
27614084,KALINI                     ,KALINI Ethnic Printed V neck Three-Quarter Sleeves Kurta with Trousers & With Dupatta                ,KALINI Ethnic Printed V neck Three-Quarter Sleeves Kurta with Trousers & With Dupatta                ,825,https://www.myntra.com/kurta-sets/kalini/kalini-ethnic-printed-v-neck-three-quarter-sleeves-kurta-with-trousers--with-dupatta/27614084/buy                              ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/27614084/2024/2/15/20054430-3510-4b75-b8ca-47b699d2fad61707979963816KALINIWomenMustardPrintedStraightKurtawithTrousersDupatta1.jpg",kurta_minimalism
2110558,Vishudh                    ,Vishudh Women Black & Golden Printed Straight Kurta                                                  ,Vishudh Women Black & Golden Printed Straight Kurta                                                  ,551,https://www.myntra.com/kurtas/vishudh/vishudh-women-black--golden-printed-straight-kurta/2110558/buy                                                                    ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2110558/2018/4/13/11523617167748-Vishudh-Women-Black--Gold-Toned-Printed-Straight-Kurta-9041523617167566-1.jpg",kurta_minimalism
23709952,KALINI                     ,KALINI Floral Embroidered Thread Work Straight kurta                                                 ,KALINI Floral Embroidered Thread Work Straight kurta                                                 ,671,https://www.myntra.com/kurtas/kalini/kalini-floral-embroidered-thread-work-straight-kurta/23709952/buy                                                                  ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/23709952/2023/6/21/6966ffb4-2583-4e05-af12-346672a35d751687343699600KALINIWomenYellowStraightEmbroideredKurti1.jpg",kurta_minimalism
26630400,KALINI                     ,KALINI Ethnic Motifs Printed Kurta with Trousers & Dupatta                                           ,KALINI Ethnic Motifs Printed Kurta with Trousers & Dupatta                                           ,738,https://www.myntra.com/kurta-sets/kalini/kalini-ethnic-motifs-printed-kurta-with-trousers--dupatta/26630400/buy                                                         ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/26630400/2023/12/23/af3e73d9-146d-4890-930d-44c4d930451d1703319430001KALINIWomenRedStraightPrintedKurtawithTrouserDupatta1.jpg",kurta_minimalism
17351570,anayna                     ,anayna Women Yellow & White Pure Cotton Floral Printed Floral Kurta                                  ,anayna Women Yellow & White Pure Cotton Floral Printed Floral Kurta                                  ,492,https://www.myntra.com/kurtas/anayna/anayna-women-yellow--white-pure-cotton-floral-printed-floral-kurta/17351570/buy                                                    ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/17351570/2023/10/4/5a981af9-ab5b-42d3-a409-b3d2a6d70bf61696406434314-anayna-Women-Yellow--White-Pure-Cotton-Floral-Printed-Floral-6.jpg",kurta_minimalism
25405732,KALINI                     ,KALINI Floral Embroidered Regular Kurta With Trousers & Dupatta                                      ,KALINI Floral Embroidered Regular Kurta With Trousers & Dupatta                                      ,999,https://www.myntra.com/kurta-sets/kalini/kalini-floral-embroidered-regular-kurta-with-trousers--dupatta/25405732/buy                                                    ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/25405732/2023/10/9/286fd863-0275-4bac-ae1d-1f129edbc00a1696825687422KALINIWomenVioletEmbroideredStraightKurtawithTrouserDupatta1.jpg",kurta_minimalism
29809416,SARSO                      ,SARSO Printed Regular V-Neck Kurta with Trousers & With Dupatta                                      ,SARSO Printed Regular V-Neck Kurta with Trousers & With Dupatta                                      ,1799,https://www.myntra.com/kurta-sets/sarso/sarso-printed-regular-v-neck-kurta-with-trousers--with-dupatta/29809416/buy                                                     ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/29809416/2024/5/27/a8fa7a7c-499e-406e-9a17-19409f1f25921716807803264SARSOWomenPrintedRegularKurtawithTrousersWithDupatta7.jpg",kurta_minimalism
22143838,anayna                     ,anayna Ethnic Motifs Printed Kurta                                                                   ,anayna Ethnic Motifs Printed Kurta                                                                   ,539,https://www.myntra.com/kurtas/anayna/anayna-ethnic-motifs-printed-kurta/22143838/buy                                                                                    ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/22143838/2023/10/4/fc5eab91-6911-4dff-aac3-bd8771cf03371696411495676-anayna-Ethnic-Motifs-Printed-Kurta-9951696411495609-6.jpg",kurta_minimalism
28937588,KALINI                     ,KALINI Round Neck Floral Printed Chikankari Cotton Kurta                                             ,KALINI Round Neck Floral Printed Chikankari Cotton Kurta                                             ,831,https://www.myntra.com/kurtas/kalini/kalini-round-neck-floral-printed-chikankari-cotton-kurta/28937588/buy                                                              ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/28937588/2024/4/16/756df678-bed5-48dd-8de5-a13c849c819e1713257053600KALINIWomenPinkStraightChikankariEmbroideredKurti1.jpg",kurta_minimalism
12894698,anayna                     ,anayna Women Pink & Magenta Printed Strappy Straight Kurta                                           ,anayna Women Pink & Magenta Printed Strappy Straight Kurta                                           ,481,https://www.myntra.com/kurtas/anayna/anayna-women-pink--magenta-printed-strappy-straight-kurta/12894698/buy                                                             ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/12894698/2023/10/4/876f1fde-548a-4bb7-80e7-cb45df4d88411696402003271-anayna-Women-Pink--Magenta-Printed-Strappy-Straight-Kurta-92-11.jpg",kurta_minimalism
22339154,SINGNI                     ,SINGNI Ethnic Motifs Printed Mirror Work Anarkali Kurta with Trousers & Dupatta                      ,SINGNI Ethnic Motifs Printed Mirror Work Anarkali Kurta with Trousers & Dupatta                      ,959,https://www.myntra.com/kurta-sets/singni/singni-ethnic-motifs-printed-mirror-work-anarkali-kurta-with-trousers--dupatta/22339154/buy                                    ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/22339154/2023/3/15/226a2bea-4bb4-40d7-aedf-849567a302121678867480003KurtaSets1.jpg",kurta_minimalism
24467536,KALINI                     ,KALINI Women Ethnic Motifs Printed Regular Kurta with Trousers & Dupatta                             ,KALINI Women Ethnic Motifs Printed Regular Kurta with Trousers & Dupatta                             ,739,https://www.myntra.com/kurta-sets/kalini/kalini-women-ethnic-motifs-printed-regular-kurta-with-trousers--dupatta/24467536/buy                                           ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/24467536/2023/8/12/55104dbd-c44b-4454-8a6c-9622152ecf881691821337185KALINIWomenPurpleEthnicMotifsPrintedKurtawithTrouserDupatta7.jpg",kurta_minimalism
25198726,KALINI                     ,KALINI Floral Printed Kurta With Trousers & Dupatta                                                  ,KALINI Floral Printed Kurta With Trousers & Dupatta                                                  ,999,https://www.myntra.com/kurta-sets/kalini/kalini-floral-printed-kurta-with-trousers--dupatta/25198726/buy                                                                ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/25198726/2023/9/27/1f93382a-6e40-412e-ab0d-64661b2b3b2d1695819230806KALINIWomenBlueFloralPrintedRegularKurtawithTrousersWithDupa1.jpg",kurta_minimalism
25530934,KALINI                     ,KALINI Paisley Printed Gotta Patti Anarkali Kurta with Trousers & With Dupatta                       ,KALINI Paisley Printed Gotta Patti Anarkali Kurta with Trousers & With Dupatta                       ,1389,https://www.myntra.com/kurta-sets/kalini/kalini-paisley-printed-gotta-patti-anarkali-kurta-with-trousers--with-dupatta/25530934/buy                                     ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/25530934/2023/10/18/2a9225fc-fe89-42f4-9462-c5fdfb26840c1697623918434KALINIWomenMaroonPaisleyPrintedEmpireGottaPattiKurtawithTrou1.jpg",kurta_minimalism
27275880,Sangria                    ,Sangria Floral Embroidered Pure Cotton Straight Kurtas                                               ,Sangria Floral Embroidered Pure Cotton Straight Kurtas                                               ,734,https://www.myntra.com/kurtas/sangria/sangria-floral-embroidered-pure-cotton-straight-kurtas/27275880/buy                                                               ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/27275880/2024/1/30/17f98830-c3db-447f-8158-d5301b07ad221706610367742SangriaEmbroideredPureCottonStraightKurtas1.jpg",kurta_minimalism
22858200,anayna                     ,anayna Women Floral Printed Regular Kurta with Trousers                                              ,anayna Women Floral Printed Regular Kurta with Trousers                                              ,960,https://www.myntra.com/kurta-sets/anayna/anayna-women-floral-printed-regular-kurta-with-trousers/22858200/buy                                                           ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/22858200/2023/10/4/636c865d-a759-4a1c-a052-d78742054be91696412263622-anayna-Women-Floral-Printed-Regular-Kurta-with-Trousers-6631-11.jpg",kurta_minimalism
25339474,KALINI                     ,KALINI Anarkali Kurta with Trousers & Dupatta                                                        ,KALINI Anarkali Kurta with Trousers & Dupatta                                                        ,738,https://www.myntra.com/kurta-sets/kalini/kalini-anarkali-kurta-with-trousers--dupatta/25339474/buy                                                                      ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/25339474/2024/1/16/428b9996-146b-452a-8eec-827f1cbf59f31705387477217-KALINI-Anarkali-Kurta-with-Trousers--Dupatta-188170538747681-1.jpg",kurta_minimalism
26271956,KALINI                     ,KALINI Floral Printed Thread Work Detail Straight Kurta & Trousers With Dupatta                      ,KALINI Floral Printed Thread Work Detail Straight Kurta & Trousers With Dupatta                      ,935,https://www.myntra.com/kurta-sets/kalini/kalini-floral-printed-thread-work-detail-straight-kurta--trousers-with-dupatta/26271956/buy                                    ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/26271956/2023/12/6/63ffc3ec-efb1-4065-b356-5bc7f788f0381701837134000KurtaSets1.jpg",kurta_minimalism
23281956,Sangria                    ,Sangria Blue Printed Gotta Patti Pure Cotton Empire A-Line Kurta with Trousers & Dupatta             ,Sangria Blue Printed Gotta Patti Pure Cotton Empire A-Line Kurta with Trousers & Dupatta             ,1499,https://www.myntra.com/kurta-sets/sangria/sangria-blue-printed-gotta-patti-pure-cotton-empire-a-line-kurta-with-trousers--dupatta/23281956/buy                          ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/23281956/2023/5/20/8d3a2cb5-0b4d-44dc-a202-24e52311f2551684555431965SangriaIndigoFloralPrintedAnarkaliKurtaTrouserSetWithFloralP1.jpg",kurta_minimalism
23523622,Sangria                    ,Sangria Floral Printed Pure-Cotton Straight Kurta With Trouser & Dupatta                             ,Sangria Floral Printed Pure-Cotton Straight Kurta With Trouser & Dupatta                             ,1499,https://www.myntra.com/kurta-sets/sangria/sangria-floral-printed-pure-cotton-straight-kurta-with-trouser--dupatta/23523622/buy                                          ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/23523622/2023/6/5/4d0711dd-eba0-4a18-8421-1350b7b36b101685938691961SangriaWomensPinkWhiteYokeThreadWorkKurtawithTrousersDupatta1.jpg",kurta_minimalism
26972234,anayna                     ,anayna Women Ethnic Motifs Printed Kurta                                                             ,anayna Women Ethnic Motifs Printed Kurta                                                             ,659,https://www.myntra.com/kurtas/anayna/anayna-women-ethnic-motifs-printed-kurta/26972234/buy                                                                              ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/26972234/2024/1/22/e97f9a74-5068-4f11-9558-1443cce9251a1705917791983-Anayna-Womens-Angrakha-Kurta-1481705917791627-1.jpg",kurta_minimalism
